"country","year","vessel.length","species","regulated.gear","fishing.tech","fleets","age","type","value"
"OTH",2004,"O10M","HAD","TR2","DTS","OTH_DTS_O10M","age1","d",8.173
"OTH",2004,"O10M","WHG","TR2","DTS","OTH_DTS_O10M","age1","d",178.269
"OTH",2005,"O10M","COD","TR2","DTS","OTH_DTS_O10M","age1","d",8.559
"OTH",2005,"O10M","HAD","TR2","DTS","OTH_DTS_O10M","age1","d",43.831
"OTH",2005,"O10M","WHG","TR2","DTS","OTH_DTS_O10M","age1","d",136.848
"OTH",2006,"O10M","COD","TR2","DTS","OTH_DTS_O10M","age1","d",20.429
"OTH",2006,"O10M","HAD","TR2","DTS","OTH_DTS_O10M","age1","d",50.974
"OTH",2006,"O10M","WHG","TR2","DTS","OTH_DTS_O10M","age1","d",107.434
"OTH",2007,"O10M","COD","TR2","DTS","OTH_DTS_O10M","age1","d",18.754
"OTH",2007,"O10M","HAD","TR2","DTS","OTH_DTS_O10M","age1","d",117.272
"OTH",2007,"O10M","WHG","TR2","DTS","OTH_DTS_O10M","age1","d",372.509
"OTH",2008,"O10M","COD","TR2","DTS","OTH_DTS_O10M","age1","d",1.632
"OTH",2008,"O10M","HAD","TR2","DTS","OTH_DTS_O10M","age1","d",171.934
"OTH",2008,"O10M","WHG","TR2","DTS","OTH_DTS_O10M","age1","d",282.882
"OTH",2009,"O10M","COD","TR2","DTS","OTH_DTS_O10M","age1","d",6.413
"OTH",2009,"O10M","HAD","TR2","DTS","OTH_DTS_O10M","age1","d",46.848
"OTH",2009,"O10M","WHG","TR2","DTS","OTH_DTS_O10M","age1","d",167.976
"OTH",2010,"O10M","COD","TR2","DTS","OTH_DTS_O10M","age1","d",48.648
"OTH",2010,"O10M","HAD","TR1","DTS","OTH_DTS_O10M","age1","d",509.469
"OTH",2010,"O10M","HAD","TR2","DTS","OTH_DTS_O10M","age1","d",1814.275
"OTH",2010,"O10M","WHG","TR1","DTS","OTH_DTS_O10M","age1","d",15.114
"OTH",2010,"O10M","WHG","TR2","DTS","OTH_DTS_O10M","age1","d",273.958
"OTH",2011,"O10M","COD","TR1","DTS","OTH_DTS_O10M","age1","d",0.785
"OTH",2011,"O10M","COD","TR2","DTS","OTH_DTS_O10M","age1","d",59.47
"OTH",2011,"O10M","HAD","TR1","DTS","OTH_DTS_O10M","age1","d",5.249
"OTH",2011,"O10M","HAD","TR2","DTS","OTH_DTS_O10M","age1","d",31.98
"OTH",2011,"O10M","WHG","TR1","DTS","OTH_DTS_O10M","age1","d",3.595
"OTH",2011,"O10M","WHG","TR2","DTS","OTH_DTS_O10M","age1","d",280.635
"OTH",2012,"O10M","COD","TR2","DTS","OTH_DTS_O10M","age1","d",48.454
"OTH",2012,"O10M","HAD","TR1","DTS","OTH_DTS_O10M","age1","d",1269.796
"OTH",2012,"O10M","HAD","TR2","DTS","OTH_DTS_O10M","age1","d",731.773
"OTH",2012,"O10M","WHG","TR1","DTS","OTH_DTS_O10M","age1","d",405.551
"OTH",2012,"O10M","WHG","TR2","DTS","OTH_DTS_O10M","age1","d",258.735
"OTH",2013,"O10M","COD","TR1","DTS","OTH_DTS_O10M","age1","d",0.036
"OTH",2013,"O10M","COD","TR2","DTS","OTH_DTS_O10M","age1","d",4.426
"OTH",2013,"O10M","HAD","TR1","DTS","OTH_DTS_O10M","age1","d",1012.27
"OTH",2013,"O10M","HAD","TR2","DTS","OTH_DTS_O10M","age1","d",18.734
"OTH",2013,"O10M","WHG","TR1","DTS","OTH_DTS_O10M","age1","d",113.989
"OTH",2013,"O10M","WHG","TR2","DTS","OTH_DTS_O10M","age1","d",62.548
"OTH",2014,"O10M","COD","TR2","DTS","OTH_DTS_O10M","age1","d",24.887
"OTH",2014,"O10M","HAD","TR2","DTS","OTH_DTS_O10M","age1","d",195.171
"OTH",2014,"O10M","WHG","TR1","DTS","OTH_DTS_O10M","age1","d",66.024
"OTH",2014,"O10M","WHG","TR2","DTS","OTH_DTS_O10M","age1","d",101.286
"OTH",2015,"O10M","COD","TR2","DTS","OTH_DTS_O10M","age1","d",0.826
"OTH",2015,"O10M","HAD","TR1","DTS","OTH_DTS_O10M","age1","d",0.278
"OTH",2015,"O10M","HAD","TR2","DTS","OTH_DTS_O10M","age1","d",25.312
"OTH",2015,"O10M","WHG","TR2","DTS","OTH_DTS_O10M","age1","d",25.27
"OTH",2016,"O10M","COD","TR2","DTS","OTH_DTS_O10M","age1","d",6.533
"OTH",2016,"O10M","HAD","TR2","DTS","OTH_DTS_O10M","age1","d",68.062
"OTH",2016,"O10M","WHG","TR2","DTS","OTH_DTS_O10M","age1","d",18.285
"GBR",2003,"O10M","COD","TR1","DTS","GBR_DTS_O10M","age1","d",0.003
"GBR",2003,"O10M","COD","TR2","DTS","GBR_DTS_O10M","age1","d",0.043
"GBR",2003,"O10M","HAD","TR1","DTS","GBR_DTS_O10M","age1","d",310.398
"GBR",2003,"O10M","HAD","TR2","DTS","GBR_DTS_O10M","age1","d",1304.59
"GBR",2003,"O10M","WHG","TR1","DTS","GBR_DTS_O10M","age1","d",21.63
"GBR",2003,"O10M","WHG","TR2","DTS","GBR_DTS_O10M","age1","d",973.623
"GBR",2004,"O10M","COD","TR1","DTS","GBR_DTS_O10M","age1","d",0.066
"GBR",2004,"O10M","COD","TR2","DTS","GBR_DTS_O10M","age1","d",54.724
"GBR",2004,"O10M","HAD","TR1","DTS","GBR_DTS_O10M","age1","d",31.454
"GBR",2004,"O10M","HAD","TR2","DTS","GBR_DTS_O10M","age1","d",151.778
"GBR",2004,"O10M","WHG","TR1","DTS","GBR_DTS_O10M","age1","d",25.984
"GBR",2004,"O10M","WHG","TR2","DTS","GBR_DTS_O10M","age1","d",3849.831
"GBR",2005,"O10M","COD","TR1","DTS","GBR_DTS_O10M","age1","d",8.951
"GBR",2005,"O10M","COD","TR2","DTS","GBR_DTS_O10M","age1","d",84.107
"GBR",2005,"O10M","HAD","TR1","DTS","GBR_DTS_O10M","age1","d",24.491
"GBR",2005,"O10M","HAD","TR2","DTS","GBR_DTS_O10M","age1","d",286.362
"GBR",2005,"O10M","WHG","TR1","DTS","GBR_DTS_O10M","age1","d",24.841
"GBR",2005,"O10M","WHG","TR2","DTS","GBR_DTS_O10M","age1","d",316.517
"GBR",2006,"O10M","COD","TR1","DTS","GBR_DTS_O10M","age1","d",11.071
"GBR",2006,"O10M","COD","TR2","DTS","GBR_DTS_O10M","age1","d",63.339
"GBR",2006,"O10M","HAD","TR1","DTS","GBR_DTS_O10M","age1","d",91.474
"GBR",2006,"O10M","HAD","TR2","DTS","GBR_DTS_O10M","age1","d",440.073
"GBR",2006,"O10M","WHG","TR1","DTS","GBR_DTS_O10M","age1","d",17.809
"GBR",2006,"O10M","WHG","TR2","DTS","GBR_DTS_O10M","age1","d",531.424
"GBR",2007,"O10M","COD","TR1","DTS","GBR_DTS_O10M","age1","d",5.091
"GBR",2007,"O10M","COD","TR2","DTS","GBR_DTS_O10M","age1","d",134.491
"GBR",2007,"O10M","HAD","TR1","DTS","GBR_DTS_O10M","age1","d",107.796
"GBR",2007,"O10M","HAD","TR2","DTS","GBR_DTS_O10M","age1","d",582.992
"GBR",2007,"O10M","WHG","TR1","DTS","GBR_DTS_O10M","age1","d",28.166
"GBR",2007,"O10M","WHG","TR2","DTS","GBR_DTS_O10M","age1","d",240.558
"GBR",2008,"O10M","COD","TR1","DTS","GBR_DTS_O10M","age1","d",1.881
"GBR",2008,"O10M","COD","TR2","DTS","GBR_DTS_O10M","age1","d",7.602
"GBR",2008,"O10M","HAD","TR1","DTS","GBR_DTS_O10M","age1","d",675.119
"GBR",2008,"O10M","HAD","TR2","DTS","GBR_DTS_O10M","age1","d",819.985
"GBR",2008,"O10M","WHG","TR1","DTS","GBR_DTS_O10M","age1","d",21.218
"GBR",2008,"O10M","WHG","TR2","DTS","GBR_DTS_O10M","age1","d",1893.065
"GBR",2009,"O10M","COD","TR1","DTS","GBR_DTS_O10M","age1","d",67.475
"GBR",2009,"O10M","COD","TR2","DTS","GBR_DTS_O10M","age1","d",46.258
"GBR",2009,"O10M","HAD","TR1","DTS","GBR_DTS_O10M","age1","d",632.076
"GBR",2009,"O10M","HAD","TR2","DTS","GBR_DTS_O10M","age1","d",208.953
"GBR",2009,"O10M","WHG","TR1","DTS","GBR_DTS_O10M","age1","d",346.203
"GBR",2009,"O10M","WHG","TR2","DTS","GBR_DTS_O10M","age1","d",532.625
"GBR",2010,"O10M","COD","TR1","DTS","GBR_DTS_O10M","age1","d",80.578
"GBR",2010,"O10M","COD","TR2","DTS","GBR_DTS_O10M","age1","d",388.748
"GBR",2010,"O10M","HAD","TR1","DTS","GBR_DTS_O10M","age1","d",3164.797
"GBR",2010,"O10M","HAD","TR2","DTS","GBR_DTS_O10M","age1","d",1518.39
"GBR",2010,"O10M","WHG","TR1","DTS","GBR_DTS_O10M","age1","d",83.841
"GBR",2010,"O10M","WHG","TR2","DTS","GBR_DTS_O10M","age1","d",1014.785
"GBR",2011,"O10M","COD","TR1","DTS","GBR_DTS_O10M","age1","d",72.194
"GBR",2011,"O10M","COD","TR2","DTS","GBR_DTS_O10M","age1","d",36.428
"GBR",2011,"O10M","HAD","TR1","DTS","GBR_DTS_O10M","age1","d",198.81
"GBR",2011,"O10M","HAD","TR2","DTS","GBR_DTS_O10M","age1","d",26.35
"GBR",2011,"O10M","WHG","TR1","DTS","GBR_DTS_O10M","age1","d",137.156
"GBR",2011,"O10M","WHG","TR2","DTS","GBR_DTS_O10M","age1","d",685.869
"GBR",2012,"O10M","COD","TR1","DTS","GBR_DTS_O10M","age1","d",5.44
"GBR",2012,"O10M","COD","TR2","DTS","GBR_DTS_O10M","age1","d",18.945
"GBR",2012,"O10M","HAD","TR1","DTS","GBR_DTS_O10M","age1","d",250.084
"GBR",2012,"O10M","HAD","TR2","DTS","GBR_DTS_O10M","age1","d",77.654
"GBR",2012,"O10M","WHG","TR1","DTS","GBR_DTS_O10M","age1","d",107.049
"GBR",2012,"O10M","WHG","TR2","DTS","GBR_DTS_O10M","age1","d",440.508
"GBR",2013,"O10M","COD","TR1","DTS","GBR_DTS_O10M","age1","d",6.266
"GBR",2013,"O10M","COD","TR2","DTS","GBR_DTS_O10M","age1","d",7.864
"GBR",2013,"O10M","HAD","TR1","DTS","GBR_DTS_O10M","age1","d",287.648
"GBR",2013,"O10M","HAD","TR2","DTS","GBR_DTS_O10M","age1","d",76.107
"GBR",2013,"O10M","WHG","TR1","DTS","GBR_DTS_O10M","age1","d",41.074
"GBR",2013,"O10M","WHG","TR2","DTS","GBR_DTS_O10M","age1","d",136.478
"GBR",2014,"O10M","COD","TR1","DTS","GBR_DTS_O10M","age1","d",49.524
"GBR",2014,"O10M","COD","TR2","DTS","GBR_DTS_O10M","age1","d",185.522
"GBR",2014,"O10M","HAD","TR1","DTS","GBR_DTS_O10M","age1","d",782.539
"GBR",2014,"O10M","HAD","TR2","DTS","GBR_DTS_O10M","age1","d",1124.904
"GBR",2014,"O10M","WHG","TR1","DTS","GBR_DTS_O10M","age1","d",711.922
"GBR",2014,"O10M","WHG","TR2","DTS","GBR_DTS_O10M","age1","d",947.851
"GBR",2015,"O10M","COD","TR1","DTS","GBR_DTS_O10M","age1","d",1.212
"GBR",2015,"O10M","COD","TR2","DTS","GBR_DTS_O10M","age1","d",1.511
"GBR",2015,"O10M","HAD","TR1","DTS","GBR_DTS_O10M","age1","d",209.612
"GBR",2015,"O10M","HAD","TR2","DTS","GBR_DTS_O10M","age1","d",118.959
"GBR",2015,"O10M","WHG","TR1","DTS","GBR_DTS_O10M","age1","d",200.162
"GBR",2015,"O10M","WHG","TR2","DTS","GBR_DTS_O10M","age1","d",354.777
"GBR",2016,"O10M","COD","TR1","DTS","GBR_DTS_O10M","age1","d",22.828
"GBR",2016,"O10M","COD","TR2","DTS","GBR_DTS_O10M","age1","d",6.453
"GBR",2016,"O10M","HAD","TR1","DTS","GBR_DTS_O10M","age1","d",2559.669
"GBR",2016,"O10M","HAD","TR2","DTS","GBR_DTS_O10M","age1","d",1567.273
"GBR",2016,"O10M","WHG","TR1","DTS","GBR_DTS_O10M","age1","d",65.127
"GBR",2016,"O10M","WHG","TR2","DTS","GBR_DTS_O10M","age1","d",187.828
"FRA",2003,"O10M","COD","TR1","DTS","FRA_DTS_O10M","age1","d",0.009
"FRA",2003,"O10M","COD","TR2","DTS","FRA_DTS_O10M","age1","d",0.551
"FRA",2003,"O10M","HAD","TR1","DTS","FRA_DTS_O10M","age1","d",1632.554
"FRA",2003,"O10M","HAD","TR2","DTS","FRA_DTS_O10M","age1","d",7120.401
"FRA",2003,"O10M","WHG","TR1","DTS","FRA_DTS_O10M","age1","d",165.407
"FRA",2003,"O10M","WHG","TR2","DTS","FRA_DTS_O10M","age1","d",1829.228
"FRA",2004,"O10M","COD","TR1","DTS","FRA_DTS_O10M","age1","d",0.104
"FRA",2004,"O10M","COD","TR2","DTS","FRA_DTS_O10M","age1","d",40.581
"FRA",2004,"O10M","HAD","TR1","DTS","FRA_DTS_O10M","age1","d",248.331
"FRA",2004,"O10M","HAD","TR2","DTS","FRA_DTS_O10M","age1","d",1864.243
"FRA",2004,"O10M","WHG","TR1","DTS","FRA_DTS_O10M","age1","d",152.638
"FRA",2004,"O10M","WHG","TR2","DTS","FRA_DTS_O10M","age1","d",2919.757
"FRA",2005,"O10M","COD","TR1","DTS","FRA_DTS_O10M","age1","d",18.653
"FRA",2005,"O10M","COD","TR2","DTS","FRA_DTS_O10M","age1","d",450.975
"FRA",2005,"O10M","HAD","TR1","DTS","FRA_DTS_O10M","age1","d",221.016
"FRA",2005,"O10M","HAD","TR2","DTS","FRA_DTS_O10M","age1","d",1507.053
"FRA",2005,"O10M","WHG","TR1","DTS","FRA_DTS_O10M","age1","d",141.992
"FRA",2005,"O10M","WHG","TR2","DTS","FRA_DTS_O10M","age1","d",1954.584
"FRA",2006,"O10M","COD","TR1","DTS","FRA_DTS_O10M","age1","d",14.873
"FRA",2006,"O10M","COD","TR2","DTS","FRA_DTS_O10M","age1","d",427.163
"FRA",2006,"O10M","HAD","TR1","DTS","FRA_DTS_O10M","age1","d",615.188
"FRA",2006,"O10M","HAD","TR2","DTS","FRA_DTS_O10M","age1","d",1830.263
"FRA",2006,"O10M","WHG","TR1","DTS","FRA_DTS_O10M","age1","d",78.375
"FRA",2006,"O10M","WHG","TR2","DTS","FRA_DTS_O10M","age1","d",895.099
"FRA",2007,"O10M","COD","TR1","DTS","FRA_DTS_O10M","age1","d",26.072
"FRA",2007,"O10M","COD","TR2","DTS","FRA_DTS_O10M","age1","d",977.462
"FRA",2007,"O10M","HAD","TR1","DTS","FRA_DTS_O10M","age1","d",443.856
"FRA",2007,"O10M","HAD","TR2","DTS","FRA_DTS_O10M","age1","d",2364.017
"FRA",2007,"O10M","WHG","TR1","DTS","FRA_DTS_O10M","age1","d",204.894
"FRA",2007,"O10M","WHG","TR2","DTS","FRA_DTS_O10M","age1","d",2923.086
"FRA",2008,"O10M","COD","TR1","DTS","FRA_DTS_O10M","age1","d",7.06
"FRA",2008,"O10M","COD","TR2","DTS","FRA_DTS_O10M","age1","d",58.75
"FRA",2008,"O10M","HAD","TR1","DTS","FRA_DTS_O10M","age1","d",1163.255
"FRA",2008,"O10M","HAD","TR2","DTS","FRA_DTS_O10M","age1","d",2974.952
"FRA",2008,"O10M","WHG","TR1","DTS","FRA_DTS_O10M","age1","d",79.823
"FRA",2008,"O10M","WHG","TR2","DTS","FRA_DTS_O10M","age1","d",4666.411
"FRA",2009,"O10M","COD","TR1","DTS","FRA_DTS_O10M","age1","d",336.58
"FRA",2009,"O10M","COD","TR2","DTS","FRA_DTS_O10M","age1","d",91.721
"FRA",2009,"O10M","HAD","TR1","DTS","FRA_DTS_O10M","age1","d",6340.996
"FRA",2009,"O10M","HAD","TR2","DTS","FRA_DTS_O10M","age1","d",855.322
"FRA",2009,"O10M","WHG","TR1","DTS","FRA_DTS_O10M","age1","d",3808.582
"FRA",2009,"O10M","WHG","TR2","DTS","FRA_DTS_O10M","age1","d",2690.927
"FRA",2010,"O10M","COD","TR1","DTS","FRA_DTS_O10M","age1","d",2206.277
"FRA",2010,"O10M","COD","TR2","DTS","FRA_DTS_O10M","age1","d",884.52
"FRA",2010,"O10M","HAD","TR1","DTS","FRA_DTS_O10M","age1","d",32960.805
"FRA",2010,"O10M","HAD","TR2","DTS","FRA_DTS_O10M","age1","d",7372.062
"FRA",2010,"O10M","WHG","TR1","DTS","FRA_DTS_O10M","age1","d",1657.372
"FRA",2010,"O10M","WHG","TR2","DTS","FRA_DTS_O10M","age1","d",1321.111
"FRA",2011,"O10M","COD","TR1","DTS","FRA_DTS_O10M","age1","d",674.836
"FRA",2011,"O10M","COD","TR2","DTS","FRA_DTS_O10M","age1","d",504.022
"FRA",2011,"O10M","HAD","TR1","DTS","FRA_DTS_O10M","age1","d",986.582
"FRA",2011,"O10M","HAD","TR2","DTS","FRA_DTS_O10M","age1","d",182.08
"FRA",2011,"O10M","WHG","TR1","DTS","FRA_DTS_O10M","age1","d",1441.716
"FRA",2011,"O10M","WHG","TR2","DTS","FRA_DTS_O10M","age1","d",1115.411
"FRA",2012,"O10M","COD","TR1","DTS","FRA_DTS_O10M","age1","d",64.159
"FRA",2012,"O10M","COD","TR2","DTS","FRA_DTS_O10M","age1","d",329.276
"FRA",2012,"O10M","HAD","TR1","DTS","FRA_DTS_O10M","age1","d",2358.327
"FRA",2012,"O10M","HAD","TR2","DTS","FRA_DTS_O10M","age1","d",1110.584
"FRA",2012,"O10M","WHG","TR1","DTS","FRA_DTS_O10M","age1","d",1426.037
"FRA",2012,"O10M","WHG","TR2","DTS","FRA_DTS_O10M","age1","d",1223.929
"FRA",2013,"O10M","COD","TR1","DTS","FRA_DTS_O10M","age1","d",201.436
"FRA",2013,"O10M","COD","TR2","DTS","FRA_DTS_O10M","age1","d",32.841
"FRA",2013,"O10M","HAD","TR1","DTS","FRA_DTS_O10M","age1","d",1711.642
"FRA",2013,"O10M","HAD","TR2","DTS","FRA_DTS_O10M","age1","d",165.467
"FRA",2013,"O10M","WHG","TR1","DTS","FRA_DTS_O10M","age1","d",356.338
"FRA",2013,"O10M","WHG","TR2","DTS","FRA_DTS_O10M","age1","d",308.546
"FRA",2014,"O10M","COD","TR1","DTS","FRA_DTS_O10M","age1","d",577.417
"FRA",2014,"O10M","COD","TR2","DTS","FRA_DTS_O10M","age1","d",333.232
"FRA",2014,"O10M","HAD","TR1","DTS","FRA_DTS_O10M","age1","d",9510.411
"FRA",2014,"O10M","HAD","TR2","DTS","FRA_DTS_O10M","age1","d",4386.112
"FRA",2014,"O10M","WHG","TR1","DTS","FRA_DTS_O10M","age1","d",5416.267
"FRA",2014,"O10M","WHG","TR2","DTS","FRA_DTS_O10M","age1","d",5080.496
"FRA",2015,"O10M","COD","TR1","DTS","FRA_DTS_O10M","age1","d",16.529
"FRA",2015,"O10M","COD","TR2","DTS","FRA_DTS_O10M","age1","d",13.125
"FRA",2015,"O10M","HAD","TR1","DTS","FRA_DTS_O10M","age1","d",1470.86
"FRA",2015,"O10M","HAD","TR2","DTS","FRA_DTS_O10M","age1","d",1193.948
"FRA",2015,"O10M","WHG","TR1","DTS","FRA_DTS_O10M","age1","d",843.964
"FRA",2015,"O10M","WHG","TR2","DTS","FRA_DTS_O10M","age1","d",1827.273
"FRA",2016,"O10M","COD","TR1","DTS","FRA_DTS_O10M","age1","d",166.06
"FRA",2016,"O10M","COD","TR2","DTS","FRA_DTS_O10M","age1","d",42.293
"FRA",2016,"O10M","HAD","TR1","DTS","FRA_DTS_O10M","age1","d",19681.494
"FRA",2016,"O10M","HAD","TR2","DTS","FRA_DTS_O10M","age1","d",5345.032
"FRA",2016,"O10M","WHG","TR1","DTS","FRA_DTS_O10M","age1","d",741.798
"FRA",2016,"O10M","WHG","TR2","DTS","FRA_DTS_O10M","age1","d",1243.129
"IRL",2003,"O10M","COD","TR1","DTS","IRL_DTS_O10M","age1","d",0.079
"IRL",2003,"O10M","COD","TR2","DTS","IRL_DTS_O10M","age1","d",0.254
"IRL",2003,"O10M","HAD","TR1","DTS","IRL_DTS_O10M","age1","d",11688.469
"IRL",2003,"O10M","HAD","TR2","DTS","IRL_DTS_O10M","age1","d",21341.697
"IRL",2003,"O10M","WHG","TR1","DTS","IRL_DTS_O10M","age1","d",1381.865
"IRL",2003,"O10M","WHG","TR2","DTS","IRL_DTS_O10M","age1","d",3631.278
"IRL",2004,"O10M","COD","TR1","DTS","IRL_DTS_O10M","age1","d",1.791
"IRL",2004,"O10M","COD","TR2","DTS","IRL_DTS_O10M","age1","d",38.741
"IRL",2004,"O10M","HAD","TR1","DTS","IRL_DTS_O10M","age1","d",2352.767
"IRL",2004,"O10M","HAD","TR2","DTS","IRL_DTS_O10M","age1","d",6181.969
"IRL",2004,"O10M","WHG","TR1","DTS","IRL_DTS_O10M","age1","d",2311.259
"IRL",2004,"O10M","WHG","TR2","DTS","IRL_DTS_O10M","age1","d",6892.224
"IRL",2005,"O10M","COD","TR1","DTS","IRL_DTS_O10M","age1","d",295.12
"IRL",2005,"O10M","COD","TR2","DTS","IRL_DTS_O10M","age1","d",652.991
"IRL",2005,"O10M","HAD","TR1","DTS","IRL_DTS_O10M","age1","d",2368.787
"IRL",2005,"O10M","HAD","TR2","DTS","IRL_DTS_O10M","age1","d",7442.313
"IRL",2005,"O10M","WHG","TR1","DTS","IRL_DTS_O10M","age1","d",2214.796
"IRL",2005,"O10M","WHG","TR2","DTS","IRL_DTS_O10M","age1","d",6632.159
"IRL",2006,"O10M","COD","TR1","DTS","IRL_DTS_O10M","age1","d",171.277
"IRL",2006,"O10M","COD","TR2","DTS","IRL_DTS_O10M","age1","d",594.869
"IRL",2006,"O10M","HAD","TR1","DTS","IRL_DTS_O10M","age1","d",4324.817
"IRL",2006,"O10M","HAD","TR2","DTS","IRL_DTS_O10M","age1","d",6823.657
"IRL",2006,"O10M","WHG","TR1","DTS","IRL_DTS_O10M","age1","d",1408.434
"IRL",2006,"O10M","WHG","TR2","DTS","IRL_DTS_O10M","age1","d",2750.159
"IRL",2007,"O10M","COD","TR1","DTS","IRL_DTS_O10M","age1","d",201.105
"IRL",2007,"O10M","COD","TR2","DTS","IRL_DTS_O10M","age1","d",477.823
"IRL",2007,"O10M","HAD","TR1","DTS","IRL_DTS_O10M","age1","d",2853.295
"IRL",2007,"O10M","HAD","TR2","DTS","IRL_DTS_O10M","age1","d",5864.986
"IRL",2007,"O10M","WHG","TR1","DTS","IRL_DTS_O10M","age1","d",3699.759
"IRL",2007,"O10M","WHG","TR2","DTS","IRL_DTS_O10M","age1","d",8619.959
"IRL",2008,"O10M","COD","TR1","DTS","IRL_DTS_O10M","age1","d",42.227
"IRL",2008,"O10M","COD","TR2","DTS","IRL_DTS_O10M","age1","d",40.046
"IRL",2008,"O10M","HAD","TR1","DTS","IRL_DTS_O10M","age1","d",7196.743
"IRL",2008,"O10M","HAD","TR2","DTS","IRL_DTS_O10M","age1","d",7138.944
"IRL",2008,"O10M","WHG","TR1","DTS","IRL_DTS_O10M","age1","d",897.441
"IRL",2008,"O10M","WHG","TR2","DTS","IRL_DTS_O10M","age1","d",3491.08
"IRL",2009,"O10M","COD","TR1","DTS","IRL_DTS_O10M","age1","d",324.576
"IRL",2009,"O10M","COD","TR2","DTS","IRL_DTS_O10M","age1","d",145.92
"IRL",2009,"O10M","HAD","TR1","DTS","IRL_DTS_O10M","age1","d",3667.309
"IRL",2009,"O10M","HAD","TR2","DTS","IRL_DTS_O10M","age1","d",2738.063
"IRL",2009,"O10M","WHG","TR1","DTS","IRL_DTS_O10M","age1","d",3680.783
"IRL",2009,"O10M","WHG","TR2","DTS","IRL_DTS_O10M","age1","d",2588.669
"IRL",2010,"O10M","COD","TR1","DTS","IRL_DTS_O10M","age1","d",1024.194
"IRL",2010,"O10M","COD","TR2","DTS","IRL_DTS_O10M","age1","d",1049.997
"IRL",2010,"O10M","HAD","TR1","DTS","IRL_DTS_O10M","age1","d",12559.338
"IRL",2010,"O10M","HAD","TR2","DTS","IRL_DTS_O10M","age1","d",12562.486
"IRL",2010,"O10M","WHG","TR1","DTS","IRL_DTS_O10M","age1","d",1899.367
"IRL",2010,"O10M","WHG","TR2","DTS","IRL_DTS_O10M","age1","d",2266.592
"IRL",2011,"O10M","COD","TR1","DTS","IRL_DTS_O10M","age1","d",494.602
"IRL",2011,"O10M","COD","TR2","DTS","IRL_DTS_O10M","age1","d",331.001
"IRL",2011,"O10M","HAD","TR1","DTS","IRL_DTS_O10M","age1","d",526.104
"IRL",2011,"O10M","HAD","TR2","DTS","IRL_DTS_O10M","age1","d",220.743
"IRL",2011,"O10M","WHG","TR1","DTS","IRL_DTS_O10M","age1","d",1325.659
"IRL",2011,"O10M","WHG","TR2","DTS","IRL_DTS_O10M","age1","d",1785.8
"IRL",2012,"O10M","COD","TR1","DTS","IRL_DTS_O10M","age1","d",119.868
"IRL",2012,"O10M","COD","TR2","DTS","IRL_DTS_O10M","age1","d",94.265
"IRL",2012,"O10M","HAD","TR1","DTS","IRL_DTS_O10M","age1","d",876.888
"IRL",2012,"O10M","HAD","TR2","DTS","IRL_DTS_O10M","age1","d",559.986
"IRL",2012,"O10M","WHG","TR1","DTS","IRL_DTS_O10M","age1","d",1610.43
"IRL",2012,"O10M","WHG","TR2","DTS","IRL_DTS_O10M","age1","d",1250.736
"IRL",2013,"O10M","COD","TR1","DTS","IRL_DTS_O10M","age1","d",46.729
"IRL",2013,"O10M","COD","TR2","DTS","IRL_DTS_O10M","age1","d",40.895
"IRL",2013,"O10M","HAD","TR1","DTS","IRL_DTS_O10M","age1","d",285.88
"IRL",2013,"O10M","HAD","TR2","DTS","IRL_DTS_O10M","age1","d",290.852
"IRL",2013,"O10M","WHG","TR1","DTS","IRL_DTS_O10M","age1","d",478.195
"IRL",2013,"O10M","WHG","TR2","DTS","IRL_DTS_O10M","age1","d",580.157
"IRL",2014,"O10M","COD","TR1","DTS","IRL_DTS_O10M","age1","d",525.649
"IRL",2014,"O10M","COD","TR2","DTS","IRL_DTS_O10M","age1","d",194.782
"IRL",2014,"O10M","HAD","TR1","DTS","IRL_DTS_O10M","age1","d",3880
"IRL",2014,"O10M","HAD","TR2","DTS","IRL_DTS_O10M","age1","d",2024.472
"IRL",2014,"O10M","WHG","TR1","DTS","IRL_DTS_O10M","age1","d",6290.404
"IRL",2014,"O10M","WHG","TR2","DTS","IRL_DTS_O10M","age1","d",3595.406
"IRL",2015,"O10M","COD","TR1","DTS","IRL_DTS_O10M","age1","d",20.914
"IRL",2015,"O10M","COD","TR2","DTS","IRL_DTS_O10M","age1","d",17.078
"IRL",2015,"O10M","HAD","TR1","DTS","IRL_DTS_O10M","age1","d",1408.897
"IRL",2015,"O10M","HAD","TR2","DTS","IRL_DTS_O10M","age1","d",894.315
"IRL",2015,"O10M","WHG","TR1","DTS","IRL_DTS_O10M","age1","d",2664.634
"IRL",2015,"O10M","WHG","TR2","DTS","IRL_DTS_O10M","age1","d",1094.92
"IRL",2016,"O10M","COD","TR1","DTS","IRL_DTS_O10M","age1","d",88.709
"IRL",2016,"O10M","COD","TR2","DTS","IRL_DTS_O10M","age1","d",52.515
"IRL",2016,"O10M","HAD","TR1","DTS","IRL_DTS_O10M","age1","d",5939.592
"IRL",2016,"O10M","HAD","TR2","DTS","IRL_DTS_O10M","age1","d",5610.289
"IRL",2016,"O10M","WHG","TR1","DTS","IRL_DTS_O10M","age1","d",1948.379
"IRL",2016,"O10M","WHG","TR2","DTS","IRL_DTS_O10M","age1","d",1403.236
"OTH",2003,"O10M","COD","TR2","DTS","OTH_DTS_O10M","age2","d",0
